"epiunitID","serotype","Longitude","Latitude","Date"
685,"O",35.142888,37.259147,2010-06-15
9646,"O",31.992195,40.809375,2010-06-15
22622,"O",41.295639,40.016936,2010-06-15
7950,"O",30.600052,38.453331,2010-06-15
10660,"O",32.833554,39.878278,2010-06-15
34430,"O",42.303279,41.322934,2010-06-15
4469,"O",42.303279,41.322934,2010-06-15
23538,"A",33.995284,40.3685,2010-06-16
52860,"O",40.136525,38.544967,2010-06-16
28252,"O",29.447977,39.563194,2010-06-16
33037,"O",42.579456,38.172969,2010-06-17
44695,"O",42.086734,38.301707,2010-06-17
23160,"O",40.926746,39.644349,2010-06-17
2732,"O",42.199757,39.071723,2010-06-17
45005,"O",36.969573,39.689382,2010-06-17
6503,"O",39.239394,39.129362,2010-06-17
1566,"O",36.120984,37.35515,2010-06-17
7050,"O",42.88409,38.843785,2010-06-18
10699,"O",42.331048,38.808042,2010-06-18
16441,"O",34.875468,40.489752,2010-06-18
37654,"O",40.136525,38.544967,2010-06-18
11803,"O",38.759015,39.874945,2010-06-18
31680,"O",38.759015,39.874945,2010-06-18
36411,"O",38.759015,39.874945,2010-06-18
20905,"O",41.295639,40.016936,2010-06-18
29837,"O",36.11736,36.956907,2010-06-18
1573,"O",29.330828,39.324698,2010-06-18
9406,"O",42.086734,38.301707,2010-06-19
32979,"O",36.847968,37.663446,2010-06-19
10653,"O",35.975196,40.920421,2010-06-19
246,"O",36.598993,40.270807,2010-06-19
46322,"O",35.717235,39.392087,2010-06-19
47085,"O",42.579456,38.172969,2010-06-20
45193,"O",42.086734,38.301707,2010-06-20
4903,"O",42.086734,38.301707,2010-06-20
26169,"A",39.681674,40.445551,2010-06-20
6437,"O",29.395087,38.950282,2010-06-20
15456,"O",35.500141,39.272337,2010-06-20
15786,"O",42.086734,38.301707,2010-06-21
3834,"O",42.086734,38.301707,2010-06-21
43751,"O",42.086734,38.301707,2010-06-21
8357,"O",42.518284,38.517999,2010-06-21
15534,"O",30.226163,37.628217,2010-06-21
1966,"O",30.226163,37.628217,2010-06-21
336,"A",33.351672,40.835372,2010-06-21
15180,"O",34.875468,40.489752,2010-06-21
19139,"O",34.476876,39.127491,2010-06-21
5016,"O",34.476876,39.127491,2010-06-21
25477,"O",42.199757,39.071723,2010-06-21
1067,"O",32.663697,40.443664,2010-06-21
4545,"O",36.598993,40.270807,2010-06-21
11738,"O",44.450194,39.819098,2010-06-21
28147,"O",27.065105,38.630506,2010-06-22
10008,"O",43.096649,41.156924,2010-06-22
2661,"O",43.096649,41.156924,2010-06-22
9871,"A",42.518284,38.517999,2010-06-23
54345,"O",39.461405,39.70907,2010-06-23
33425,"O",31.374744,38.05874,2010-06-23
39119,"O",35.462861,38.739867,2010-06-23
15042,"O",36.041206,41.094444,2010-06-23
32823,"O",37.177812,38.808936,2010-06-23
18376,"O",42.139992,41.088456,2010-06-23
16902,"O",40.5767,38.956535,2010-06-24
16754,"O",31.673141,40.720731,2010-06-24
25018,"O",31.673141,40.720731,2010-06-24
19406,"O",43.358641,40.964702,2010-06-24
4218,"O",41.542486,38.848864,2010-06-24
17563,"O",37.155747,36.73873,2010-06-24
8724,"O",28.410586,37.666451,2010-06-24
46982,"O",35.840943,37.536814,2010-06-25
14356,"O",35.305996,41.184134,2010-06-25
10766,"A",40.317284,40.235263,2010-06-25
19001,"O",42.846656,41.361546,2010-06-25
35602,"O",34.875468,40.489752,2010-06-26
20249,"O",40.425321,38.395943,2010-06-26
18266,"O",42.772753,41.260825,2010-06-26
9990,"O",29.333965,37.339333,2010-06-27
429,"O",37.365845,38.290124,2010-06-27
40834,"A",34.496347,38.541768,2010-06-27
21574,"O",35.736887,41.065262,2010-06-27
4925,"O",31.217153,40.518287,2010-06-28
18268,"O",43.052255,40.834153,2010-06-28
24578,"O",41.948815,38.819478,2010-06-28
53404,"O",41.948815,38.819478,2010-06-28
32254,"O",36.041206,41.094444,2010-06-28
31970,"O",35.17898,36.912762,2010-06-29
26797,"O",39.436543,40.045671,2010-06-29
22503,"O",34.476876,39.127491,2010-06-29
9435,"O",38.948143,37.124045,2010-06-29
19044,"A",40.317284,40.235263,2010-06-29
8115,"O",44.246655,40.004531,2010-06-29
49692,"O",31.990957,40.939909,2010-06-30
20958,"O",40.912957,37.285468,2010-06-30
27135,"O",38.091915,39.365508,2010-06-30
33533,"O",32.663697,40.443664,2010-06-30
20148,"O",44.450194,39.819098,2010-06-30
50840,"O",44.450194,39.819098,2010-06-30
13072,"O",36.432514,37.286541,2010-06-30
5386,"O",29.591409,40.280319,2010-07-01
8157,"O",30.750228,40.642213,2010-07-01
15426,"O",36.041206,41.094444,2010-07-01
29442,"O",42.146646,37.813573,2010-07-01
54617,"O",42.146646,37.813573,2010-07-01
2691,"O",32.663697,40.443664,2010-07-01
4291,"O",32.663697,40.443664,2010-07-01
19698,"O",40.286827,40.623515,2010-07-01
3255,"O",39.292181,39.34689,2010-07-01
23682,"O",39.461405,39.70907,2010-07-02
21496,"O",41.906425,37.953149,2010-07-02
1376,"A",33.300151,39.877574,2010-07-02
6195,"O",36.348905,37.055517,2010-07-02
48279,"O",35.906872,39.108292,2010-07-03
17145,"O",32.257299,37.698999,2010-07-03
4147,"O",30.058179,39.414319,2010-07-03
1137,"O",33.865535,38.284408,2010-07-04
3687,"O",27.948734,37.860759,2010-07-04
40836,"O",28.437216,37.964735,2010-07-04
17193,"O",40.5767,38.956535,2010-07-05
20729,"O",40.5767,38.956535,2010-07-05
22100,"O",30.10481,37.37395,2010-07-05
36638,"O",30.226163,37.628217,2010-07-05
19324,"O",39.207466,38.664705,2010-07-05
14712,"O",40.926746,39.644349,2010-07-05
30913,"O",33.859158,41.311514,2010-07-05
33610,"O",36.410449,37.601448,2010-07-05
836,"O",40.5767,38.956535,2010-07-06
36606,"O",36.495208,38.883603,2010-07-06
1674,"O",35.538375,40.358672,2010-07-06
28854,"O",40.5767,38.956535,2010-07-07
41179,"O",39.461405,39.70907,2010-07-07
21660,"O",42.145239,40.849712,2010-07-07
29851,"O",43.384772,39.58959,2010-07-07
25137,"O",31.592019,37.91399,2010-07-07
9311,"O",30.443355,40.799442,2010-07-07
21210,"O",44.246655,40.004531,2010-07-07
1631,"O",31.217153,40.518287,2010-07-08
3302,"O",39.461405,39.70907,2010-07-08
24165,"O",35.492419,39.075159,2010-07-08
36226,"O",35.492419,39.075159,2010-07-08
51699,"O",42.550815,37.617679,2010-07-08
22727,"O",39.128867,38.421141,2010-07-09
1954,"O",38.759015,39.874945,2010-07-09
25410,"O",38.759015,39.874945,2010-07-09
2864,"O",38.759015,39.874945,2010-07-09
11716,"O",39.681674,40.445551,2010-07-09
259,"O",37.365845,38.290124,2010-07-09
23798,"A",38.211037,39.81527,2010-07-09
9617,"O",36.218023,41.24092,2010-07-10
4940,"O",40.5767,38.956535,2010-07-11
21504,"O",41.295639,40.016936,2010-07-11
27632,"O",31.316427,40.181759,2010-07-11
33730,"O",32.541515,41.116445,2010-07-12
26675,"O",30.910828,37.822051,2010-07-13
16282,"O",36.495208,38.883603,2010-07-13
24582,"O",29.447977,39.563194,2010-07-13
37358,"A",37.065995,39.456974,2010-07-13
48827,"O",42.550815,37.617679,2010-07-13
8170,"O",30.328222,40.286901,2010-07-14
37186,"O",39.931931,39.813106,2010-07-14
1984,"O",36.410449,37.601448,2010-07-14
37009,"O",29.836646,40.028052,2010-07-15
53493,"O",40.136525,38.544967,2010-07-15
37682,"O",31.028086,39.543383,2010-07-15
7528,"O",39.681674,40.445551,2010-07-15
30493,"O",30.536704,38.785375,2010-07-15
3324,"O",35.386929,38.903984,2010-07-15
34100,"O",35.305996,41.184134,2010-07-15
17771,"O",38.351278,40.044778,2010-07-15
25618,"A",36.598993,40.270807,2010-07-15
16388,"O",34.133029,38.617188,2010-07-15
2640,"O",31.26042,40.890866,2010-07-15
25875,"O",41.01044,40.539031,2010-07-16
32643,"O",34.476876,39.127491,2010-07-16
12888,"O",31.669181,38.118081,2010-07-16
40561,"O",30.776902,40.804081,2010-07-16
40563,"O",30.776902,40.804081,2010-07-16
24304,"O",29.71388,38.733687,2010-07-16
46855,"O",29.71388,38.733687,2010-07-16
10008,"O",43.096649,41.156924,2010-07-16
823,"O",43.096649,41.156924,2010-07-16
40475,"O",30.586076,39.768938,2010-07-17
25532,"O",35.263296,40.270835,2010-07-18
49469,"O",36.218023,41.24092,2010-07-18
15378,"O",27.990252,40.275767,2010-07-19
10148,"O",30.226163,37.628217,2010-07-19
44070,"O",31.544173,39.400504,2010-07-19
149,"O",30.601775,37.802071,2010-07-19
25283,"O",31.912295,37.452697,2010-07-19
45985,"O",36.619791,38.094814,2010-07-19
14850,"O",34.468341,38.762159,2010-07-19
3316,"A",36.041206,41.094444,2010-07-19
27821,"O",33.865535,38.284408,2010-07-19
3903,"O",39.028079,39.603819,2010-07-20
29425,"O",41.39298,40.375904,2010-07-20
19459,"O",33.859158,41.311514,2010-07-21
2999,"O",31.904005,39.015079,2010-07-21
42004,"O",40.120305,40.715821,2010-07-21
15066,"O",34.320609,38.36295,2010-07-21
3674,"O",33.865535,38.284408,2010-07-21
25200,"O",33.859158,41.311514,2010-07-22
15892,"O",32.994676,37.881286,2010-07-22
22793,"O",35.897315,40.608305,2010-07-22
10536,"O",35.840943,37.536814,2010-07-23
12361,"O",40.5767,38.956535,2010-07-23
31603,"O",33.859158,41.311514,2010-07-23
6805,"O",33.859158,41.311514,2010-07-23
14678,"O",32.900919,38.279967,2010-07-23
32497,"O",32.994676,37.881286,2010-07-23
27173,"O",32.257299,37.698999,2010-07-23
15955,"O",31.912295,37.452697,2010-07-23
38387,"O",35.975196,40.920421,2010-07-23
4373,"O",35.975196,40.920421,2010-07-23
34234,"O",41.906425,37.953149,2010-07-23
31127,"O",32.826498,40.05386,2010-07-23
24631,"O",30.446935,37.544296,2010-07-24
5742,"O",31.340214,39.028268,2010-07-24
9683,"O",34.819058,37.059738,2010-07-24
5296,"O",35.729071,39.177041,2010-07-25
44949,"O",33.17993,37.13511,2010-07-25
37821,"O",31.044692,40.751633,2010-07-25
38309,"O",31.044692,40.751633,2010-07-25
22721,"O",29.52277,40.034987,2010-07-26
3231,"O",29.52277,40.034987,2010-07-26
35771,"O",42.209339,40.037681,2010-07-26
7134,"O",42.209339,40.037681,2010-07-26
46122,"A",30.586076,39.768938,2010-07-26
18745,"O",35.464857,38.135423,2010-07-26
5970,"O",30.750228,40.642213,2010-07-26
21061,"O",38.351278,40.044778,2010-07-26
6239,"O",40.081991,39.438048,2010-07-26
26838,"O",41.829011,41.143545,2010-07-26
608,"O",42.209339,40.037681,2010-07-27
7840,"O",36.495208,38.883603,2010-07-27
38246,"O",29.293208,38.380439,2010-07-27
6541,"O",43.044303,37.407021,2010-07-27
40969,"O",34.48722,38.288815,2010-07-28
20346,"O",32.089097,41.405938,2010-07-28
1610,"O",42.209339,40.037681,2010-07-29
14466,"O",32.766861,37.482305,2010-07-29
40675,"O",34.496347,38.541768,2010-07-29
11723,"O",36.30622,40.007573,2010-07-29
17521,"O",41.415788,37.905788,2010-07-29
17521,"O",41.415788,37.905788,2010-07-29
17521,"O",41.415788,37.905788,2010-07-29
42667,"O",28.221024,39.417553,2010-07-30
2086,"O",37.893164,38.004506,2010-07-30
9870,"O",38.128824,40.163659,2010-07-30
42288,"O",29.293208,38.380439,2010-07-30
24093,"O",30.226163,37.628217,2010-07-31
11959,"O",39.833736,38.749772,2010-08-01
24946,"O",39.833736,38.749772,2010-08-01
4497,"O",39.207466,38.664705,2010-08-01
12055,"O",33.859158,41.311514,2010-08-01
28003,"O",36.869161,38.395021,2010-08-01
5702,"O",36.218023,41.24092,2010-08-01
18573,"O",33.300151,39.877574,2010-08-01
19027,"O",32.089097,41.405938,2010-08-01
9323,"O",39.679724,40.187759,2010-08-02
23750,"O",29.871175,38.032602,2010-08-02
35611,"O",35.843021,41.458498,2010-08-02
49606,"O",33.010216,39.86764,2010-08-02
50703,"O",28.51253,39.975895,2010-08-03
2841,"O",34.15179,39.142769,2010-08-03
30469,"O",35.538375,40.358672,2010-08-03
10529,"O",27.64335,39.440114,2010-08-04
5423,"O",41.933078,39.93353,2010-08-04
3933,"O",30.586076,39.768938,2010-08-04
28963,"O",36.983399,40.57753,2010-08-04
47745,"O",36.30622,40.007573,2010-08-04
26860,"O",27.936865,40.047991,2010-08-05
32885,"O",34.445766,40.794754,2010-08-05
43626,"O",39.835222,39.672118,2010-08-05
10247,"A",29.991126,38.831118,2010-08-05
17078,"O",36.529062,39.872686,2010-08-05
16605,"O",29.52277,40.034987,2010-08-06
44710,"O",39.128867,38.421141,2010-08-06
16324,"O",31.054916,38.078334,2010-08-06
31272,"O",33.859158,41.311514,2010-08-06
4124,"O",29.329039,37.734171,2010-08-07
36412,"O",32.541515,41.116445,2010-08-07
7339,"O",34.87396,38.934681,2010-08-08
34628,"O",35.17898,36.912762,2010-08-09
34405,"O",27.990252,40.275767,2010-08-09
46263,"O",29.13234,37.793724,2010-08-09
53497,"O",40.136525,38.544967,2010-08-09
13305,"O",32.048247,37.282557,2010-08-09
5646,"O",37.538208,38.572868,2010-08-09
34275,"O",34.715078,41.492195,2010-08-09
40605,"O",32.191916,41.269795,2010-08-09
14448,"O",31.673141,40.720731,2010-08-10
29798,"O",30.588776,37.37859,2010-08-10
14852,"O",39.207466,38.664705,2010-08-10
29122,"O",39.207466,38.664705,2010-08-10
32242,"O",29.515156,40.892828,2010-08-10
14315,"O",34.87396,38.934681,2010-08-10
26247,"O",36.218023,41.24092,2010-08-10
43822,"O",36.218023,41.24092,2010-08-10
16305,"O",37.067892,40.274814,2010-08-10
30463,"O",36.983399,40.57753,2010-08-10
12937,"O",41.542486,38.848864,2010-08-11
49041,"O",36.432514,37.286541,2010-08-11
4239,"O",29.52277,40.034987,2010-08-12
8252,"O",38.768569,40.127689,2010-08-12
36114,"O",38.431477,40.323276,2010-08-12
6474,"O",33.859158,41.311514,2010-08-12
39223,"O",36.538609,38.554389,2010-08-12
27026,"O",31.685684,37.688985,2010-08-12
33848,"O",36.969573,39.689382,2010-08-12
16352,"O",36.598993,40.270807,2010-08-12
5459,"O",33.17993,37.13511,2010-08-12
29732,"O",29.246105,40.605296,2010-08-12
15865,"O",29.352446,38.022264,2010-08-13
21137,"O",29.778093,38.222275,2010-08-13
19064,"O",35.464857,38.135423,2010-08-13
933,"O",30.045464,40.776057,2010-08-13
5214,"O",34.652287,39.010782,2010-08-13
4295,"O",35.843021,41.458498,2010-08-13
40587,"O",36.80538,39.27523,2010-08-13
4214,"O",28.36626,40.250614,2010-08-14
29802,"O",29.13234,37.793724,2010-08-14
19874,"O",29.343769,38.649092,2010-08-14
13979,"O",34.212433,40.670881,2010-08-15
19773,"O",34.212433,40.670881,2010-08-15
12734,"O",38.777613,40.383009,2010-08-15
1976,"O",35.908011,38.836125,2010-08-15
7184,"O",36.672076,41.20714,2010-08-15
18171,"O",35.975196,40.920421,2010-08-15
27931,"O",35.305996,41.184134,2010-08-15
28245,"O",35.305996,41.184134,2010-08-15
19105,"O",29.343769,38.649092,2010-08-15
37216,"O",30.636246,36.978602,2010-08-15
27469,"O",30.622506,39.380527,2010-08-16
19745,"O",38.768569,40.127689,2010-08-16
28021,"O",36.495208,38.883603,2010-08-16
15733,"O",35.000896,41.91725,2010-08-16
39405,"O",29.012974,38.441174,2010-08-16
38870,"O",30.636246,36.978602,2010-08-16
45615,"O",31.84793,37.053375,2010-08-16
15100,"O",33.730865,39.888632,2010-08-16
19563,"O",39.207466,38.664705,2010-08-17
5008,"O",34.057429,40.999952,2010-08-17
8761,"O",36.672076,41.20714,2010-08-17
15503,"O",33.865535,38.284408,2010-08-17
13547,"O",34.133029,38.617188,2010-08-17
13547,"O",34.133029,38.617188,2010-08-17
2235,"O",27.869805,39.639274,2010-08-18
10956,"A",30.831437,40.355267,2010-08-18
27540,"O",28.876152,38.09587,2010-08-18
27125,"O",33.859158,41.311514,2010-08-18
6566,"O",33.859158,41.311514,2010-08-18
8793,"O",34.057429,40.999952,2010-08-18
35336,"O",33.865535,38.284408,2010-08-18
34405,"O",27.990252,40.275767,2010-08-19
6127,"O",35.975196,40.920421,2010-08-19
11129,"O",34.80056,41.286977,2010-08-19
25332,"O",30.250537,38.139634,2010-08-20
15618,"O",33.859158,41.311514,2010-08-20
5451,"O",35.945986,38.500051,2010-08-20
13494,"O",32.235002,38.353674,2010-08-20
24463,"O",34.652287,39.010782,2010-08-20
5781,"O",36.218023,41.24092,2010-08-20
20024,"O",36.969573,39.689382,2010-08-20
21943,"O",36.969573,39.689382,2010-08-20
6458,"O",34.32282,38.230928,2010-08-20
38782,"O",32.900919,38.279967,2010-08-21
18189,"O",32.257299,37.698999,2010-08-21
24582,"O",29.447977,39.563194,2010-08-21
43274,"O",29.447977,39.563194,2010-08-21
13641,"O",36.672076,41.20714,2010-08-21
46085,"A",36.806157,40.995358,2010-08-21
28235,"O",39.207466,38.664705,2010-08-22
47136,"O",38.777613,40.383009,2010-08-22
24971,"O",35.134583,38.425474,2010-08-22
34420,"O",34.87396,38.934681,2010-08-22
35437,"O",30.750228,40.642213,2010-08-22
45275,"O",30.226163,37.628217,2010-08-23
7310,"O",29.13234,37.793724,2010-08-23
35427,"O",35.464857,38.135423,2010-08-23
7809,"O",35.464857,38.135423,2010-08-23
13189,"O",31.669181,38.118081,2010-08-23
25617,"O",30.180279,38.4514,2010-08-24
10498,"O",38.175075,38.217928,2010-08-24
460,"O",38.175075,38.217928,2010-08-24
14316,"O",30.636246,36.978602,2010-08-24
7416,"O",30.226163,37.628217,2010-08-25
5952,"O",38.756312,38.763598,2010-08-25
25748,"O",30.782993,38.925389,2010-08-25
2334,"O",34.751165,38.432442,2010-08-25
33303,"O",34.751165,38.432442,2010-08-25
18335,"O",34.652287,39.010782,2010-08-25
11663,"O",36.672076,41.20714,2010-08-25
12753,"O",36.941807,41.183428,2010-08-25
33753,"O",36.983399,40.57753,2010-08-25
6825,"O",36.983399,40.57753,2010-08-25
23488,"O",28.034081,37.610605,2010-08-25
710,"O",33.697422,40.932345,2010-08-26
13100,"O",35.945986,38.500051,2010-08-26
12227,"O",31.518392,37.39743,2010-08-26
10154,"O",36.049221,41.463176,2010-08-26
30562,"O",29.785952,39.180232,2010-08-27
25372,"O",34.778457,39.283024,2010-08-27
25856,"O",35.975196,40.920421,2010-08-27
30238,"O",35.975196,40.920421,2010-08-27
6127,"O",35.975196,40.920421,2010-08-27
14264,"O",36.598993,40.270807,2010-08-27
17799,"O",37.374629,40.433952,2010-08-27
27204,"O",30.226163,37.628217,2010-08-28
27726,"O",33.859158,41.311514,2010-08-28
10109,"O",30.058179,39.414319,2010-08-28
7546,"O",36.041206,41.094444,2010-08-28
20479,"O",29.395087,38.950282,2010-08-29
14148,"O",30.058179,39.414319,2010-08-29
25115,"O",35.305996,41.184134,2010-08-29
40169,"O",35.305996,41.184134,2010-08-29
22502,"O",33.822783,38.978814,2010-08-29
4729,"O",33.859158,41.311514,2010-08-30
19609,"O",35.134583,38.425474,2010-08-30
14576,"O",28.51253,39.975895,2010-08-31
22531,"O",38.566615,39.523887,2010-08-31
34372,"O",29.322945,36.711272,2010-08-31
42920,"O",34.566635,37.855864,2010-08-31
12457,"O",29.624295,38.487999,2010-08-31
10145,"O",28.51253,39.975895,2010-09-01
19873,"O",28.51253,39.975895,2010-09-01
28744,"O",28.51253,39.975895,2010-09-01
3846,"O",28.51253,39.975895,2010-09-01
47660,"O",29.352446,38.022264,2010-09-01
3658,"O",38.643369,38.560882,2010-09-01
32078,"O",41.295639,40.016936,2010-09-01
8547,"O",33.859158,41.311514,2010-09-01
4302,"O",36.495208,38.883603,2010-09-01
32448,"O",36.672076,41.20714,2010-09-01
4945,"O",36.672076,41.20714,2010-09-01
35201,"O",37.413031,39.214318,2010-09-01
29497,"O",33.865535,38.284408,2010-09-01
6372,"O",33.865535,38.284408,2010-09-01
11304,"O",27.384176,37.647109,2010-09-01
15361,"O",32.015302,40.62557,2010-09-02
48683,"O",34.811513,38.165102,2010-09-02
21921,"O",30.10481,37.37395,2010-09-03
6495,"O",31.544173,39.400504,2010-09-03
35111,"O",32.015302,40.62557,2010-09-04
13980,"O",30.447819,37.945537,2010-09-04
9914,"O",29.984592,40.391333,2010-09-05
10394,"O",30.180279,38.4514,2010-09-06
13727,"O",34.646495,37.561772,2010-09-06
39750,"O",29.624295,38.487999,2010-09-06
30678,"O",31.079276,39.324684,2010-09-07
46289,"O",36.495208,38.883603,2010-09-07
37599,"O",40.590722,40.947598,2010-09-07
46728,"O",30.045464,40.776057,2010-09-08
30123,"O",34.778457,39.283024,2010-09-08
1101,"O",36.041206,41.094444,2010-09-08
11367,"O",28.930882,39.204765,2010-09-09
16042,"O",28.930882,39.204765,2010-09-09
23214,"O",36.330187,41.002391,2010-09-09
17456,"O",35.843021,41.458498,2010-09-09
18469,"O",35.843021,41.458498,2010-09-09
25397,"O",35.843021,41.458498,2010-09-09
31985,"O",35.246727,39.804443,2010-09-09
24724,"O",35.134583,38.425474,2010-09-10
35819,"O",35.975196,40.920421,2010-09-10
29496,"O",36.049221,41.463176,2010-09-10
17013,"O",36.941807,41.183428,2010-09-10
25692,"O",40.111365,38.995031,2010-09-11
8663,"O",32.235002,38.353674,2010-09-11
32776,"O",36.672076,41.20714,2010-09-11
114,"O",35.975196,40.920421,2010-09-11
8572,"O",40.111365,38.995031,2010-09-12
20077,"O",30.180279,38.4514,2010-09-12
15236,"O",36.941807,41.183428,2010-09-12
23090,"O",36.941807,41.183428,2010-09-12
32626,"O",36.941807,41.183428,2010-09-12
31948,"O",39.207466,38.664705,2010-09-13
34041,"O",36.941807,41.183428,2010-09-13
5475,"O",35.307411,41.585611,2010-09-13
2698,"O",38.905558,39.048009,2010-09-13
36388,"O",27.948734,37.860759,2010-09-14
9293,"O",39.207466,38.664705,2010-09-15
5754,"O",27.697942,38.06487,2010-09-15
13216,"O",29.515156,40.892828,2010-09-15
7051,"O",36.330187,41.002391,2010-09-15
16720,"O",36.348905,37.055517,2010-09-15
18369,"O",28.195918,37.791417,2010-09-15
14047,"O",29.950545,40.183737,2010-09-16
39657,"O",30.10481,37.37395,2010-09-16
16770,"O",29.014219,37.46421,2010-09-16
13546,"O",33.859158,41.311514,2010-09-16
22598,"O",36.672076,41.20714,2010-09-16
34381,"O",35.084139,41.722863,2010-09-16
1290,"O",33.99996,39.992474,2010-09-16
5450,"O",35.648362,38.676584,2010-09-17
13543,"O",35.411769,39.514044,2010-09-17
12314,"O",36.510931,37.140324,2010-09-17
39572,"O",30.446935,37.544296,2010-09-18
12360,"O",33.974618,39.469317,2010-09-18
6359,"O",29.395087,38.950282,2010-09-18
7003,"O",36.330187,41.002391,2010-09-18
11434,"O",35.975196,40.920421,2010-09-18
8457,"O",36.941807,41.183428,2010-09-18
32920,"O",28.132483,39.905415,2010-09-19
32867,"O",36.941807,41.183428,2010-09-19
45646,"O",36.941807,41.183428,2010-09-19
5014,"O",36.941807,41.183428,2010-09-19
30516,"O",33.351672,40.835372,2010-09-20
30314,"O",29.352446,38.022264,2010-09-20
10600,"O",33.859158,41.311514,2010-09-20
11882,"O",36.847968,37.663446,2010-09-20
44998,"O",28.660218,38.93423,2010-09-21
21596,"O",37.659442,40.676469,2010-09-21
30045,"O",36.330187,41.002391,2010-09-21
36860,"O",29.719406,37.129992,2010-09-22
39014,"O",29.522145,37.188455,2010-09-22
16481,"O",30.180279,38.4514,2010-09-22
8401,"O",30.601775,37.802071,2010-09-22
35641,"O",35.897315,40.608305,2010-09-22
22254,"O",32.520815,40.9675,2010-09-22
15220,"O",26.875363,38.170876,2010-09-23
48764,"O",34.811513,38.165102,2010-09-23
31536,"O",29.014219,37.46421,2010-09-24
8149,"O",39.207466,38.664705,2010-09-24
33468,"O",31.669181,38.118081,2010-09-24
21598,"O",37.044443,40.974529,2010-09-24
24973,"O",37.044443,40.974529,2010-09-24
8165,"O",37.044443,40.974529,2010-09-24
16233,"O",34.864552,41.868809,2010-09-24
9545,"O",34.864552,41.868809,2010-09-24
2912,"O",28.761257,40.32942,2010-09-25
2394,"O",39.681674,40.445551,2010-09-25
6734,"O",33.859158,41.311514,2010-09-25
14256,"O",29.343769,38.649092,2010-09-25
897,"O",33.223573,41.000141,2010-09-26
4960,"O",33.772048,40.520493,2010-09-26
32167,"O",30.180279,38.4514,2010-09-26
34939,"O",30.180279,38.4514,2010-09-26
21105,"O",35.084139,41.722863,2010-09-26
9257,"O",34.320609,38.36295,2010-09-26
32806,"O",33.865535,38.284408,2010-09-26
32526,"O",30.226163,37.628217,2010-09-27
35120,"O",31.530774,39.874863,2010-09-27
6971,"O",38.681917,40.750168,2010-09-27
27396,"O",33.865535,38.284408,2010-09-27
17918,"O",33.859158,41.311514,2010-09-28
42160,"O",29.719406,37.129992,2010-09-29
25589,"O",35.897315,40.608305,2010-09-29
47531,"O",29.014219,37.46421,2010-09-30
16080,"O",30.180279,38.4514,2010-09-30
31084,"O",35.084139,41.722863,2010-09-30
28697,"O",37.413031,39.214318,2010-09-30
13580,"O",27.558021,37.890789,2010-09-30
18390,"O",33.772048,40.520493,2010-10-01
341,"O",35.000896,41.91725,2010-10-01
30377,"O",30.177734,37.052451,2010-10-01
16528,"O",39.207466,38.664705,2010-10-02
36638,"O",30.226163,37.628217,2010-10-03
18690,"O",29.348625,40.919919,2010-10-03
21211,"O",29.329039,37.734171,2010-10-04
23652,"O",30.712467,40.094455,2010-10-04
45728,"O",29.984592,40.391333,2010-10-05
42164,"O",34.844932,41.006929,2010-10-05
33546,"O",35.464857,38.135423,2010-10-05
38141,"O",32.07616,38.766692,2010-10-05
10951,"O",35.538375,40.358672,2010-10-05
9499,"O",34.87396,38.934681,2010-10-05
16916,"O",36.672076,41.20714,2010-10-05
25412,"O",36.672076,41.20714,2010-10-05
13300,"O",34.504049,41.135078,2010-10-06
10571,"O",29.778093,38.222275,2010-10-06
4032,"O",29.395087,38.950282,2010-10-06
13028,"O",34.80056,41.286977,2010-10-06
29321,"O",33.951223,40.724058,2010-10-07
2118,"O",41.655388,40.001757,2010-10-07
37117,"O",30.00948,37.867487,2010-10-07
32260,"O",29.525127,38.311524,2010-10-07
17691,"O",32.708259,41.291671,2010-10-07
24774,"O",28.221024,39.417553,2010-10-08
27470,"O",30.226163,37.628217,2010-10-08
26865,"O",35.908011,38.836125,2010-10-08
35767,"O",37.886814,40.919106,2010-10-08
34505,"O",32.235002,38.353674,2010-10-09
14550,"O",29.395087,38.950282,2010-10-09
361,"O",39.695686,40.946273,2010-10-09
13341,"O",34.844932,41.006929,2010-10-10
6764,"O",30.447819,37.945537,2010-10-10
36110,"O",35.975196,40.920421,2010-10-10
34845,"O",31.928691,40.148626,2010-10-10
549,"O",35.843999,40.21095,2010-10-10
20356,"O",41.295639,40.016936,2010-10-12
15939,"O",29.395087,38.950282,2010-10-12
23475,"O",29.395087,38.950282,2010-10-12
34627,"O",35.843999,40.21095,2010-10-12
36527,"O",35.843999,40.21095,2010-10-12
39852,"O",37.886814,40.919106,2010-10-15
2586,"O",34.720632,38.619201,2010-10-16
41379,"O",32.291128,40.008346,2010-10-16
4502,"O",36.348905,37.055517,2010-10-16
38792,"O",36.11736,36.956907,2010-10-17
9169,"O",37.59807,37.698272,2010-10-18
933,"O",29.515156,40.892828,2010-10-18
35782,"O",35.454177,40.817841,2010-10-18
7679,"O",29.343769,38.649092,2010-10-19
10492,"O",34.496347,38.541768,2010-10-21
32078,"O",41.295639,40.016936,2010-10-23
13562,"O",37.102102,38.012147,2010-10-25
3134,"A",33.859158,41.311514,2010-10-27
17127,"O",32.235002,38.353674,2010-10-27
38612,"O",37.369575,40.779462,2010-10-27
3757,"O",31.863191,41.387009,2010-10-27
